image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_093489_2195_MIRB.browse_enh.png,1316,2336,28,32,0.01,896,1.14,dark,3,2,2,0,False,1.0,0.248,82.44,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093489_2195_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093489_2195_MRGB.browse_enh.png,1248,924,24,20,0.05,480,1.2,bright,3,2,2,0,False,0.891,0.479,62.69,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093489_2195_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093489_2195_MRGB.browse_enh.png,1316,2336,28,32,0.01,896,1.14,dark,3,2,2,0,False,1.0,0.248,82.45,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093489_2195_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093491_1055_MRGB.browse_enh.png,984,476,24,20,0.62,480,1.2,bright,2,1,2,0,False,0.994,0.66,95.81,no,30.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093491_1055_MRGB.browse_enh.png,,0.436,,,,,,,
ESP_093491_1770_RED.browse_enh.png,3104,884,20,40,0.18,800,2.0,dark,3,2,2,0,False,1.0,0.303,46.13,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093491_1770_RED.browse_enh.png,,0.496,,,,,,,
ESP_093492_2070_MIRB.browse_enh.png,1532,4648,28,40,0.05,1120,1.43,dark,3,2,2,0,False,1.0,0.431,62.91,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093492_2070_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093492_2070_RED.browse_enh.png,644,988,32,16,1.34,512,2.0,bright,3,2,2,0,False,1.0,0.577,56.57,no,30.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093492_2070_RED.browse_enh.png,,0.314,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,876,6476,44,32,0.03,1408,1.38,dark,3,2,2,0,False,0.844,0.211,56.01,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,876,6476,44,32,0.03,1408,1.38,dark,3,2,2,0,False,0.847,0.211,55.96,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_RED.browse_enh.png,892,6348,20,24,0.05,480,1.2,bright,3,2,2,0,False,1.0,0.5,38.84,no,30.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_RED.browse_enh.png,876,6476,44,32,0.03,1408,1.38,dark,3,2,2,0,False,0.757,0.214,56.66,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.498,,,,,,,
ESP_093495_1450_MIRB.browse_enh.png,1624,8336,36,16,0.7,576,2.25,bright,3,2,2,0,False,1.0,0.0,95.14,no,34.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093495_1450_MIRB.browse_enh.png,,0.423,,,,,,,
ESP_093495_1450_MRGB.browse_enh.png,1624,8336,36,16,0.7,576,2.25,bright,3,2,2,0,False,1.0,0.0,95.22,no,34.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093495_1450_MRGB.browse_enh.png,,0.423,,,,,,,
ESP_093495_2105_MIRB.browse_enh.png,384,1972,16,24,0.11,384,1.5,bright,3,2,2,0,False,1.0,0.386,47.61,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093495_2105_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093495_2105_MIRB.browse_enh.png,472,2032,28,16,0.15,448,1.75,dark,3,2,2,0,False,0.94,0.565,80.05,no,30.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093495_2105_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093495_2105_MRGB.browse_enh.png,384,1972,16,24,0.11,384,1.5,bright,3,2,2,0,False,1.0,0.376,47.7,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093495_2105_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093495_2105_MRGB.browse_enh.png,472,2032,28,16,0.15,448,1.75,dark,3,2,2,0,False,0.945,0.565,80.11,no,30.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093495_2105_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093497_1560_MIRB.browse_enh.png,1304,2568,32,40,0.01,1280,1.25,bright,3,2,2,0,False,1.0,0.211,37.61,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093497_1560_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093497_1560_MRGB.browse_enh.png,1304,2568,32,40,0.01,1280,1.25,bright,3,2,2,0,False,1.0,0.211,37.6,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093497_1560_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093497_1980_RED.browse_enh.png,760,4612,32,20,1.26,640,1.6,bright,3,2,2,0,False,1.0,0.36,70.12,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093497_1980_RED.browse_enh.png,,0.329,,,,,,,
ESP_093498_1385_RED.browse_enh.png,880,2712,28,20,0.08,560,1.4,bright,3,2,2,0,False,1.0,0.613,33.0,no,30.3,66.3,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_1385_RED.browse_enh.png,,0.498,,,,,,,
ESP_093498_2095_RED.browse_enh.png,3376,1916,44,16,0.33,704,2.75,bright,3,2,2,0,False,1.0,0.392,53.84,no,30.3,66.3,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093498_2095_RED.browse_enh.png,,0.484,,,,,,,
NHQ201906010007_enh.png,5320,3536,56,32,2.93,1792,1.75,bright,2,0,0,0,False,1.0,0.397,23.09,no,60.3,66.3,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201906010007_enh.png,,0.041,,,,,,,
M116858127ME_pyr_enh.png,476,4548,108,236,2.12,25488,2.19,bright,2,0,0,0,False,1.0,0.074,28.83,no,64.3,66.3,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\lroc_browse\M116858127ME_pyr_enh.png,,0.153,,,,,,,
ESP_093487_1780_RED.browse_enh.png,1740,1180,40,20,0.74,800,2.0,dark,2,1,2,0,False,1.0,0.514,51.56,no,30.2,66.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.416,,,,,,,
ESP_093487_1780_RED.browse_enh.png,3232,4344,20,28,0.07,560,1.4,dark,3,2,2,0,False,0.872,0.483,49.44,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.498,,,,,,,
ESP_093487_1780_RED.browse_enh.png,2344,5036,20,36,0.13,720,1.8,bright,3,2,2,0,False,1.0,0.418,61.49,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.498,,,,,,,
ESP_093489_2195_MIRB.browse_enh.png,884,440,44,20,0.2,880,2.2,bright,3,2,2,0,False,1.0,0.262,63.87,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093489_2195_MIRB.browse_enh.png,,0.495,,,,,,,
ESP_093489_2195_MRGB.browse_enh.png,884,440,44,20,0.2,880,2.2,bright,3,2,2,0,False,1.0,0.262,63.9,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093489_2195_MRGB.browse_enh.png,,0.495,,,,,,,
ESP_093491_1055_MIRB.browse_enh.png,2664,1420,20,24,0.6,480,1.2,bright,2,1,2,0,False,0.998,0.675,98.57,no,30.2,66.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093491_1055_MIRB.browse_enh.png,,0.440,,,,,,,
ESP_093491_1055_MRGB.browse_enh.png,2664,1420,20,24,0.6,480,1.2,bright,2,1,2,0,False,0.998,0.675,98.71,no,30.2,66.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093491_1055_MRGB.browse_enh.png,,0.440,,,,,,,
ESP_093492_2070_MIRB.browse_enh.png,644,988,32,16,1.33,512,2.0,bright,3,2,2,0,False,1.0,0.463,50.37,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093492_2070_MIRB.browse_enh.png,,0.315,,,,,,,
ESP_093492_2070_MIRB.browse_enh.png,468,1372,44,24,0.12,1056,1.83,dark,3,2,2,0,False,0.796,0.291,44.37,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093492_2070_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,580,2968,40,24,0.1,960,1.67,dark,3,2,2,0,False,0.956,0.457,44.55,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,2892,6340,36,24,0.07,864,1.5,dark,3,2,2,0,False,1.0,0.266,39.39,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,1108,6352,28,24,0.02,672,1.17,bright,3,2,2,0,False,1.0,0.67,27.38,no,30.2,66.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,580,2968,40,24,0.1,960,1.67,dark,3,2,2,0,False,0.963,0.464,44.56,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,2892,6340,36,24,0.07,864,1.5,dark,3,2,2,0,False,1.0,0.274,39.34,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,1108,6352,28,24,0.02,672,1.17,bright,3,2,2,0,False,1.0,0.67,27.36,no,30.2,66.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_RED.browse_enh.png,1404,6236,20,20,0.69,400,1.0,bright,3,2,2,0,False,1.0,0.785,86.56,no,26.2,66.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.424,,,,,,,
ESP_093494_2015_RED.browse_enh.png,1088,9236,20,36,1.28,720,1.8,dark,2,0,2,0,False,0.996,0.65,28.32,no,30.2,66.2,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.325,,,,,,,
ESP_093495_1450_RED.browse_enh.png,3200,6776,12,28,1.4,336,2.33,bright,2,0,2,0,False,1.0,0.495,57.33,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093495_1450_RED.browse_enh.png,,0.300,,,,,,,
ESP_093495_2105_MIRB.browse_enh.png,2216,3720,32,24,0.04,768,1.33,bright,3,2,2,0,False,1.0,0.282,51.95,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093495_2105_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093495_2105_RED.browse_enh.png,420,2752,20,36,0.13,720,1.8,dark,3,2,2,0,False,0.748,0.272,48.68,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093495_2105_RED.browse_enh.png,,0.498,,,,,,,
ESP_093495_2105_RED.browse_enh.png,2488,4012,28,40,0.5,1120,1.43,dark,3,2,2,0,False,1.0,0.196,32.1,no,34.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093495_2105_RED.browse_enh.png,,0.457,,,,,,,
ESP_093496_1465_RED.browse_enh.png,1612,6096,12,32,1.92,384,2.67,dark,2,0,2,0,False,1.0,0.0,52.97,no,34.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093496_1465_RED.browse_enh.png,,0.191,,,,,,,
ESP_093497_1560_MRGB.browse_enh.png,3460,3752,40,24,0.09,960,1.67,bright,3,2,2,0,False,1.0,0.217,49.88,no,30.2,66.2,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093497_1560_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093487_1780_RED.browse_enh.png,1892,4108,24,20,0.71,480,1.2,bright,3,2,2,0,False,1.0,0.733,66.31,no,26.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.421,,,,,,,
ESP_093489_2195_RED.browse_enh.png,800,608,16,36,1.36,576,2.25,bright,3,2,2,0,False,1.0,0.453,72.22,no,30.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093489_2195_RED.browse_enh.png,,0.309,,,,,,,
ESP_093491_1055_MIRB.browse_enh.png,2876,4308,32,24,0.6,768,1.33,bright,2,1,2,0,False,1.0,0.592,90.7,no,30.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093491_1055_MIRB.browse_enh.png,,0.440,,,,,,,
ESP_093491_1055_MRGB.browse_enh.png,2876,4308,32,24,0.6,768,1.33,bright,2,1,2,0,False,1.0,0.592,90.9,no,30.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093491_1055_MRGB.browse_enh.png,,0.440,,,,,,,
ESP_093492_2070_MIRB.browse_enh.png,1764,4636,28,16,1.73,448,1.75,bright,3,2,2,0,False,1.0,0.0,52.2,no,34.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093492_2070_MIRB.browse_enh.png,,0.229,,,,,,,
ESP_093492_2070_MRGB.browse_enh.png,644,988,32,16,1.31,512,2.0,bright,3,2,2,0,False,1.0,0.463,50.76,no,30.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093492_2070_MRGB.browse_enh.png,,0.318,,,,,,,
ESP_093492_2070_RED.browse_enh.png,3320,5616,104,24,0.39,2496,4.33,bright,2,0,2,0,False,0.944,0.185,86.42,no,34.1,66.1,TERRAIN,high,,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093492_2070_RED.browse_enh.png,,0.476,,,,,,,
ESP_093493_1390_RED.browse_enh.png,3044,2824,32,12,0.31,384,2.67,bright,3,2,2,0,False,1.0,0.4,59.84,no,30.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093493_1390_RED.browse_enh.png,,0.486,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,1404,6236,20,20,0.67,400,1.0,bright,3,2,2,0,False,1.0,0.725,84.57,no,26.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.428,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,1404,6236,20,20,0.67,400,1.0,bright,3,2,2,0,False,1.0,0.725,84.5,no,26.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.428,,,,,,,
ESP_093494_2015_RED.browse_enh.png,704,2704,36,24,0.06,864,1.5,dark,3,2,2,0,False,1.0,0.397,38.87,no,30.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.498,,,,,,,
ESP_093494_2015_RED.browse_enh.png,2892,6340,36,24,0.06,864,1.5,dark,3,2,2,0,False,1.0,0.208,39.02,no,30.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.498,,,,,,,
ESP_093497_1560_RED.browse_enh.png,3520,3728,16,24,0.08,384,1.5,bright,3,2,2,0,False,1.0,0.418,45.15,no,30.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093497_1560_RED.browse_enh.png,,0.498,,,,,,,
ESP_093497_1560_RED.browse_enh.png,3416,3760,28,20,0.05,560,1.4,bright,3,2,2,0,False,0.71,0.422,39.57,no,30.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093497_1560_RED.browse_enh.png,,0.498,,,,,,,
ESP_093497_1980_MIRB.browse_enh.png,2528,4740,36,16,0.22,576,2.25,dark,3,2,2,0,False,0.994,0.385,71.93,no,30.1,66.1,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093497_1980_MIRB.browse_enh.png,,0.494,,,,,,,
ESP_093498_1385_RED.browse_enh.png,584,6512,20,52,1.4,1040,2.6,bright,2,0,2,0,False,1.0,0.669,59.13,no,30.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_1385_RED.browse_enh.png,,0.300,,,,,,,
ESP_093498_2095_MIRB.browse_enh.png,736,280,28,16,0.82,448,1.75,bright,3,2,2,0,False,1.0,1.0,108.03,no,26.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_MIRB.browse_enh.png,,0.403,,,,,,,
ESP_093498_2095_MRGB.browse_enh.png,736,280,28,16,0.82,448,1.75,bright,3,2,2,0,False,1.0,1.0,107.87,no,26.1,66.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_MRGB.browse_enh.png,,0.403,,,,,,,
ESP_093487_1780_MIRB.browse_enh.png,1900,840,24,36,0.05,864,1.5,dark,3,2,2,0,False,0.954,0.533,58.74,no,30.0,66.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_MIRB.browse_enh.png,,0.498,,,,,,,
ESP_093487_1780_MRGB.browse_enh.png,1900,840,24,36,0.05,864,1.5,dark,3,2,2,0,False,0.937,0.533,58.64,no,30.0,66.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_MRGB.browse_enh.png,,0.498,,,,,,,
ESP_093487_1780_MRGB.browse_enh.png,1844,4440,20,16,0.49,320,1.25,dark,3,2,2,0,False,1.0,0.0,47.71,no,34.0,66.0,TERRAIN,high,small_blob,Real surface feature (seen across band variants) but consistent with ordinary geology/terrain by shape or scale. Not a lead unless an independent comparison changes the picture.,data/processed\mars\hirise\ESP_093487_1780_MRGB.browse_enh.png,,0.458,,,,,,,
