image,x,y,w,h,contrast,area_px,aspect,polarity,evidence_class,matches_coord,agrees,disagrees,near_edge,persistence,compactness,bg_std,smooth,interest,score,verdict,confidence,flags,recommendation,path,baseline_fp,fdr_q,solar_elevation_deg,solar_azimuth_deg,pixel_scale_m,size_m,shadow_alignment,inferred_height_m,spacecraft_altitude_km
ESP_093497_1980_MRGB.browse_enh.png,1432,3852,28,12,1.85,336,2.33,bright,3,2,2,0,False,1.0,0.654,45.55,no,44.1,80.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1980_MRGB.browse_enh.png,,0.204,,,,,,,
ESP_093498_2095_MIRB.browse_enh.png,1996,3464,20,24,1.74,480,1.2,bright,2,1,2,0,False,1.0,1.0,37.49,no,40.1,80.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_MIRB.browse_enh.png,,0.226,,,,,,,
ESP_093498_2095_RED.browse_enh.png,3792,6248,16,32,1.32,512,2.0,bright,3,2,2,0,False,1.0,0.942,60.14,no,40.1,80.1,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_RED.browse_enh.png,,0.317,,,,,,,
ESP_093487_1780_RED.browse_enh.png,1940,4056,20,44,1.32,880,2.2,dark,3,2,2,0,False,1.0,1.0,49.1,no,40.0,80.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.317,,,,,,,
ESP_093487_1780_RED.browse_enh.png,3764,5268,28,16,1.26,448,1.75,dark,3,2,2,0,False,1.0,0.894,59.03,no,40.0,80.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.329,,,,,,,
ESP_093494_2015_RED.browse_enh.png,1376,6420,28,12,1.38,336,2.33,bright,3,2,2,0,False,1.0,0.97,37.28,no,40.0,80.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.305,,,,,,,
ESP_093495_2105_MRGB.browse_enh.png,2036,3552,20,20,1.12,400,1.0,bright,3,2,2,0,False,1.0,1.0,33.8,no,40.0,80.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093495_2105_MRGB.browse_enh.png,,0.355,,,,,,,
ESP_093497_1560_MRGB.browse_enh.png,3568,4580,28,20,1.19,560,1.4,bright,3,2,2,0,False,1.0,0.708,30.64,no,40.0,80.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1560_MRGB.browse_enh.png,,0.342,,,,,,,
ESP_093497_1560_RED.browse_enh.png,3208,3512,20,28,1.19,560,1.4,bright,3,2,2,0,False,1.0,0.838,35.65,no,40.0,80.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1560_RED.browse_enh.png,,0.342,,,,,,,
ESP_093497_1980_MIRB.browse_enh.png,1432,3852,28,12,1.83,336,2.33,bright,3,2,2,0,False,1.0,0.654,45.78,no,44.0,80.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1980_MIRB.browse_enh.png,,0.209,,,,,,,
ESP_093497_1980_RED.browse_enh.png,592,5416,24,20,1.15,480,1.2,bright,3,2,2,0,False,1.0,1.0,66.99,no,40.0,80.0,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1980_RED.browse_enh.png,,0.350,,,,,,,
ESP_093487_1780_MIRB.browse_enh.png,2428,5236,12,32,1.43,384,2.67,dark,3,2,2,0,False,1.0,1.0,44.38,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_MIRB.browse_enh.png,,0.294,,,,,,,
ESP_093487_1780_RED.browse_enh.png,3076,5820,36,28,1.13,1008,1.29,dark,3,2,2,0,False,1.0,0.762,72.48,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.353,,,,,,,
ESP_093487_1780_RED.browse_enh.png,3384,6252,16,32,1.29,512,2.0,dark,3,2,2,0,False,1.0,0.848,45.91,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.323,,,,,,,
ESP_093487_1780_RED.browse_enh.png,2772,6620,16,32,1.75,512,2.0,dark,3,2,2,0,False,1.0,0.591,40.3,no,43.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_RED.browse_enh.png,,0.225,,,,,,,
ESP_093491_1770_RED.browse_enh.png,3632,1100,20,28,1.17,560,1.4,bright,3,2,2,0,False,1.0,0.935,65.34,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093491_1770_RED.browse_enh.png,,0.346,,,,,,,
ESP_093492_2070_MIRB.browse_enh.png,1852,4776,32,16,1.29,512,2.0,bright,3,2,2,0,False,1.0,0.884,30.72,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093492_2070_MIRB.browse_enh.png,,0.323,,,,,,,
ESP_093492_2070_MIRB.browse_enh.png,1784,4840,28,20,1.17,560,1.4,bright,3,2,2,0,False,1.0,1.0,39.58,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093492_2070_MIRB.browse_enh.png,,0.346,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,3008,6304,16,16,1.12,256,1.0,dark,3,2,2,0,False,1.0,0.781,44.2,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.355,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,1540,3000,16,20,1.16,320,1.25,dark,3,2,2,0,False,1.0,1.0,47.06,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.348,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,3008,6304,16,16,1.12,256,1.0,dark,3,2,2,0,False,1.0,0.781,44.13,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.355,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,2404,10304,16,24,1.2,384,1.5,dark,3,2,2,0,False,0.989,1.0,55.56,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.340,,,,,,,
ESP_093494_2015_RED.browse_enh.png,544,2972,24,12,1.76,288,2.0,dark,3,2,2,0,False,1.0,0.559,38.85,no,43.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.223,,,,,,,
ESP_093494_2015_RED.browse_enh.png,1220,6000,20,16,1.16,320,1.25,bright,3,2,2,0,False,1.0,1.0,62.14,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.348,,,,,,,
ESP_093495_1450_RED.browse_enh.png,676,5676,16,24,1.2,384,1.5,bright,3,2,2,0,False,1.0,0.909,77.37,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093495_1450_RED.browse_enh.png,,0.340,,,,,,,
ESP_093497_1560_MIRB.browse_enh.png,3060,5124,24,16,1.2,384,1.5,bright,3,2,2,0,False,1.0,1.0,23.9,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1560_MIRB.browse_enh.png,,0.340,,,,,,,
ESP_093497_1560_MRGB.browse_enh.png,3060,5124,24,16,1.21,384,1.5,bright,3,2,2,0,False,1.0,1.0,23.84,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1560_MRGB.browse_enh.png,,0.339,,,,,,,
ESP_093497_1980_MIRB.browse_enh.png,1132,4656,28,12,1.36,336,2.33,dark,3,2,2,0,False,1.0,1.0,74.88,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1980_MIRB.browse_enh.png,,0.309,,,,,,,
ESP_093497_1980_RED.browse_enh.png,1300,5676,12,20,2.39,240,1.67,bright,2,0,2,0,False,1.0,1.0,43.39,no,39.9,79.9,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1980_RED.browse_enh.png,,0.107,,,,,,,
ESP_093490_1440_MIRB.browse_enh.png,88,1136,16,36,1.33,576,2.25,bright,3,2,2,0,False,1.0,0.712,64.32,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093490_1440_MIRB.browse_enh.png,,0.315,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,1220,6000,20,16,1.15,320,1.25,bright,3,2,2,0,False,0.993,0.831,60.16,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.350,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,1376,6420,28,12,1.35,336,2.33,bright,3,2,2,0,False,1.0,1.0,36.67,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.312,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,544,2972,24,12,1.75,288,2.0,dark,3,2,2,0,False,1.0,0.515,38.35,no,43.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.225,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,1892,3392,32,16,1.74,512,2.0,dark,3,2,2,0,False,1.0,0.609,32.04,no,43.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.226,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,1376,6420,28,12,1.35,336,2.33,bright,3,2,2,0,False,1.0,1.0,36.69,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.312,,,,,,,
ESP_093495_1450_MRGB.browse_enh.png,3220,8040,12,24,1.86,288,2.0,dark,2,1,2,0,False,1.0,0.88,52.96,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093495_1450_MRGB.browse_enh.png,,0.202,,,,,,,
ESP_093496_1465_MIRB.browse_enh.png,328,4480,12,28,1.35,336,2.33,bright,3,2,2,0,False,1.0,1.0,88.86,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093496_1465_MIRB.browse_enh.png,,0.312,,,,,,,
ESP_093496_1465_MRGB.browse_enh.png,328,4480,12,28,1.35,336,2.33,bright,3,2,2,0,False,1.0,1.0,88.48,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093496_1465_MRGB.browse_enh.png,,0.312,,,,,,,
ESP_093496_1465_MRGB.browse_enh.png,2776,5704,12,32,1.42,384,2.67,dark,3,2,2,0,False,1.0,1.0,64.48,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093496_1465_MRGB.browse_enh.png,,0.295,,,,,,,
ESP_093496_1465_RED.browse_enh.png,964,4276,16,32,1.85,512,2.0,dark,2,1,2,0,False,1.0,0.726,39.6,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093496_1465_RED.browse_enh.png,,0.204,,,,,,,
ESP_093497_1560_MIRB.browse_enh.png,2348,4244,20,20,1.55,400,1.0,bright,3,2,2,0,False,1.0,0.561,21.37,no,43.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1560_MIRB.browse_enh.png,,0.269,,,,,,,
ESP_093497_1980_MRGB.browse_enh.png,1132,4656,28,12,1.35,336,2.33,dark,3,2,2,0,False,1.0,1.0,74.79,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1980_MRGB.browse_enh.png,,0.312,,,,,,,
ESP_093498_2095_RED.browse_enh.png,2484,2404,20,24,1.13,480,1.2,dark,3,2,2,0,False,1.0,0.74,52.84,no,39.8,79.8,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_RED.browse_enh.png,,0.353,,,,,,,
NHQ201905310034_enh.png,6084,3216,44,52,4.46,2288,1.18,bright,2,0,0,0,False,1.0,0.419,13.61,no,70.8,79.8,PROMISING,medium,,Strong single-image signal but not confirmed across band variants. Compare against the original product and look for the feature in a same-footprint sibling or an independent acquisition.,data/processed\moon\NHQ201905310034_enh.png,,0.000,,,,,,,
ESP_093487_1780_MRGB.browse_enh.png,1520,7088,20,32,1.19,640,1.6,dark,3,2,2,0,False,1.0,0.884,35.52,no,39.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_MRGB.browse_enh.png,,0.342,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,544,2972,24,12,1.74,288,2.0,dark,3,2,2,0,False,1.0,0.515,38.36,no,43.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.226,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,1532,6908,28,20,1.61,560,1.4,dark,3,2,2,0,False,1.0,0.625,47.0,no,43.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.255,,,,,,,
ESP_093494_2015_MIRB.browse_enh.png,1548,7096,20,20,1.09,400,1.0,bright,3,2,2,0,False,1.0,0.814,73.18,no,39.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MIRB.browse_enh.png,,0.361,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,1220,6000,20,16,1.14,320,1.25,bright,3,2,2,0,False,0.992,0.831,60.16,no,39.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.351,,,,,,,
ESP_093494_2015_MRGB.browse_enh.png,1532,6908,28,20,1.61,560,1.4,dark,3,2,2,0,False,1.0,0.625,46.97,no,43.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_MRGB.browse_enh.png,,0.255,,,,,,,
ESP_093494_2015_RED.browse_enh.png,1532,6908,28,20,1.61,560,1.4,dark,3,2,2,0,False,1.0,0.628,47.2,no,43.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093494_2015_RED.browse_enh.png,,0.255,,,,,,,
ESP_093496_1465_RED.browse_enh.png,2724,5820,24,28,1.56,672,1.17,dark,3,2,2,0,False,1.0,0.643,58.34,no,43.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093496_1465_RED.browse_enh.png,,0.266,,,,,,,
ESP_093497_1560_MIRB.browse_enh.png,3208,3512,20,28,1.15,560,1.4,bright,3,2,2,0,False,1.0,0.822,35.21,no,39.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1560_MIRB.browse_enh.png,,0.350,,,,,,,
ESP_093497_1560_MRGB.browse_enh.png,3208,3512,20,28,1.15,560,1.4,bright,3,2,2,0,False,1.0,0.822,35.21,no,39.7,79.7,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1560_MRGB.browse_enh.png,,0.350,,,,,,,
ESP_093487_1780_MIRB.browse_enh.png,1520,7088,20,32,1.18,640,1.6,dark,3,2,2,0,False,1.0,0.884,35.51,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093487_1780_MIRB.browse_enh.png,,0.344,,,,,,,
ESP_093491_1770_MIRB.browse_enh.png,2804,872,16,28,1.21,448,1.75,dark,3,2,2,0,False,1.0,0.935,31.29,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093491_1770_MIRB.browse_enh.png,,0.339,,,,,,,
ESP_093491_1770_MRGB.browse_enh.png,2804,872,16,28,1.21,448,1.75,dark,3,2,2,0,False,1.0,0.935,31.29,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093491_1770_MRGB.browse_enh.png,,0.339,,,,,,,
ESP_093493_1390_RED.browse_enh.png,2580,2616,24,20,1.11,480,1.2,bright,3,2,2,0,False,1.0,0.796,82.23,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093493_1390_RED.browse_enh.png,,0.357,,,,,,,
ESP_093497_1560_MIRB.browse_enh.png,1752,3408,16,20,1.13,320,1.25,dark,3,2,2,0,False,1.0,1.0,47.03,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1560_MIRB.browse_enh.png,,0.353,,,,,,,
ESP_093497_1980_RED.browse_enh.png,1132,4656,28,12,1.33,336,2.33,dark,3,2,2,0,False,1.0,1.0,79.05,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093497_1980_RED.browse_enh.png,,0.315,,,,,,,
ESP_093498_2095_MIRB.browse_enh.png,2324,2568,24,20,1.11,480,1.2,dark,3,2,2,0,False,1.0,0.785,51.52,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_MIRB.browse_enh.png,,0.357,,,,,,,
ESP_093498_2095_MIRB.browse_enh.png,3792,6248,16,32,1.26,512,2.0,bright,3,2,2,0,False,1.0,1.0,58.32,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_MIRB.browse_enh.png,,0.329,,,,,,,
ESP_093498_2095_MRGB.browse_enh.png,2324,2568,24,20,1.11,480,1.2,dark,3,2,2,0,False,1.0,0.785,51.48,no,39.6,79.6,CONFIRMED-LEAD,high,small_blob,"Real feature confirmed at the same pixels in the corresponding band variant(s) of one acquisition. Fetch the EDR original, geolocate on Trek, and check for an independent pass at a different lighting before writing a finding.",data/processed\mars\hirise\ESP_093498_2095_MRGB.browse_enh.png,,0.357,,,,,,,
